,reference,layer_key,kernel_index,n_bits_flipped,bit_disrupted,q_aware_test_accuracy,q_aware_test_acc_degradation,q_aware_test_loss
123,2023/09/04 22:59:56,quant_conv2d_2,6,4,7 4 1 0,0.9120000004768372,0.000500023365020752,0.2880980372428894
124,2023/09/04 22:59:58,quant_dense_last,9,1,7,0.9074000120162964,-0.0040999650955200195,0.3016083538532257
125,2023/09/04 23:00:01,quant_dense_last,9,2,7 6,0.8988000154495239,-0.01269996166229248,0.3361513316631317
126,2023/09/04 23:00:03,quant_dense_last,9,3,1 1 1,0.9117000102996826,0.00020003318786621094,0.28902995586395264
127,2023/09/04 23:00:05,quant_dense_last,9,4,1 4 7 3,0.9089999794960022,-0.002499997615814209,0.3021269738674164
128,2023/09/04 23:00:07,quant_conv2d,2,1,5,0.9125999808311462,0.001100003719329834,0.28955015540122986
129,2023/09/04 23:00:09,quant_conv2d,2,2,3 5,0.9111999869346619,-0.000299990177154541,0.2912222146987915
130,2023/09/04 23:00:11,quant_conv2d,2,3,7 3 5,0.9110999703407288,-0.0004000067710876465,0.2892087996006012
131,2023/09/04 23:00:13,quant_conv2d,2,4,4 0 7 0,0.9122999906539917,0.000800013542175293,0.2873157560825348
132,2023/09/04 23:00:15,quant_conv2d_1,4,1,2,0.9114000201225281,-9.995698928833008e-05,0.28912195563316345
133,2023/09/04 23:00:17,quant_conv2d_1,4,2,0 7,0.9118000268936157,0.0003000497817993164,0.2892395853996277
134,2023/09/04 23:00:20,quant_conv2d_1,4,3,6 7 3,0.9114999771118164,0.0,0.28978270292282104
135,2023/09/04 23:00:22,quant_conv2d_1,4,4,2 3 6 4,0.9108999967575073,-0.000599980354309082,0.28964322805404663
136,2023/09/04 23:00:24,quant_conv2d_2,6,1,2,0.9114999771118164,0.0,0.2890910804271698
137,2023/09/04 23:00:27,quant_conv2d_2,6,2,2 4,0.9114999771118164,0.0,0.28910207748413086
138,2023/09/04 23:00:29,quant_conv2d_2,6,3,0 0 0,0.9114999771118164,0.0,0.28906288743019104
139,2023/09/04 23:00:31,quant_conv2d_2,6,4,3 7 3 7,0.9115999937057495,0.00010001659393310547,0.28894010186195374
140,2023/09/04 23:00:34,quant_dense_last,9,1,6,0.9114999771118164,0.0,0.2890910804271698
141,2023/09/04 23:00:36,quant_dense_last,9,2,2 3,0.9114999771118164,0.0,0.2894902229309082
142,2023/09/04 23:00:38,quant_dense_last,9,3,6 4 3,0.9118000268936157,0.0003000497817993164,0.2886500358581543
143,2023/09/04 23:00:40,quant_dense_last,9,4,7 2 4 5,0.9092000126838684,-0.002299964427947998,0.29693087935447693
144,2023/09/04 23:00:43,quant_conv2d,2,1,5,0.9120000004768372,0.000500023365020752,0.2895338237285614
145,2023/09/04 23:00:45,quant_conv2d,2,2,0 4,0.911899983882904,0.0004000067710876465,0.29028427600860596
146,2023/09/04 23:00:47,quant_conv2d,2,3,5 1 3,0.9125999808311462,0.001100003719329834,0.28938743472099304
147,2023/09/04 23:00:50,quant_conv2d,2,4,1 0 0 0,0.9114999771118164,0.0,0.28916141390800476
148,2023/09/04 23:00:52,quant_conv2d_1,4,1,1,0.9114000201225281,-9.995698928833008e-05,0.2890263497829437
149,2023/09/04 23:00:55,quant_conv2d_1,4,2,3 3,0.9115999937057495,0.00010001659393310547,0.28920602798461914
150,2023/09/04 23:00:57,quant_conv2d_1,4,3,5 4 7,0.9117000102996826,0.00020003318786621094,0.2892569899559021
151,2023/09/04 23:00:59,quant_conv2d_1,4,4,6 1 5 5,0.911899983882904,0.0004000067710876465,0.2895285189151764
152,2023/09/04 23:01:02,quant_conv2d_2,6,1,2,0.9114999771118164,0.0,0.28910398483276367
153,2023/09/04 23:01:04,quant_conv2d_2,6,2,7 7,0.9114999771118164,0.0,0.28925812244415283
154,2023/09/04 23:01:06,quant_conv2d_2,6,3,6 6 0,0.911899983882904,0.0004000067710876465,0.2891633212566376
155,2023/09/04 23:01:08,quant_conv2d_2,6,4,3 4 6 2,0.9114999771118164,0.0,0.2888615131378174
156,2023/09/04 23:01:10,quant_dense_last,9,1,5,0.9114999771118164,0.0,0.2890910804271698
157,2023/09/04 23:01:12,quant_dense_last,9,2,0 7,0.9114000201225281,-9.995698928833008e-05,0.2891044318675995
158,2023/09/04 23:01:14,quant_dense_last,9,3,4 2 1,0.9104999899864197,-0.0009999871253967285,0.2918987572193146
159,2023/09/04 23:01:16,quant_dense_last,9,4,2 2 3 1,0.9110999703407288,-0.0004000067710876465,0.2899989187717438
160,2023/09/04 23:01:19,quant_conv2d,2,1,7,0.9104999899864197,-0.0009999871253967285,0.29175981879234314
161,2023/09/04 23:01:21,quant_conv2d,2,2,3 4,0.9121999740600586,0.0006999969482421875,0.28869175910949707
162,2023/09/04 23:01:23,quant_conv2d,2,3,0 3 6,0.9121000170707703,0.0006000399589538574,0.2905530035495758
163,2023/09/04 23:01:26,quant_conv2d,2,4,7 4 6 2,0.9121000170707703,0.0006000399589538574,0.28887155652046204
164,2023/09/04 23:01:28,quant_conv2d_1,4,1,4,0.9114999771118164,0.0,0.28907960653305054
165,2023/09/04 23:01:31,quant_conv2d_1,4,2,0 1,0.9117000102996826,0.00020003318786621094,0.2890217900276184
166,2023/09/04 23:01:33,quant_conv2d_1,4,3,5 0 1,0.9118000268936157,0.0003000497817993164,0.2889481782913208
167,2023/09/04 23:01:35,quant_conv2d_1,4,4,5 4 4 0,0.9121999740600586,0.0006999969482421875,0.28909337520599365
168,2023/09/04 23:01:38,quant_conv2d_2,6,1,0,0.9114999771118164,0.0,0.2890910804271698
169,2023/09/04 23:01:40,quant_conv2d_2,6,2,1 5,0.9115999937057495,0.00010001659393310547,0.28909334540367126
170,2023/09/04 23:01:42,quant_conv2d_2,6,3,7 1 6,0.9117000102996826,0.00020003318786621094,0.2890141010284424
171,2023/09/04 23:01:44,quant_conv2d_2,6,4,7 2 3 7,0.9117000102996826,0.00020003318786621094,0.28928351402282715
172,2023/09/04 23:01:46,quant_dense_last,9,1,2,0.9114000201225281,-9.995698928833008e-05,0.28838348388671875
173,2023/09/04 23:01:49,quant_dense_last,9,2,0 2,0.9114999771118164,0.0,0.28795328736305237
174,2023/09/04 23:01:51,quant_dense_last,9,3,0 5 7,0.9082000255584717,-0.0032999515533447266,0.3287065327167511
175,2023/09/04 23:01:53,quant_dense_last,9,4,0 7 7 4,0.8837000131607056,-0.02779996395111084,0.3975369930267334
176,2023/09/04 23:01:55,quant_conv2d,2,1,0,0.9115999937057495,0.00010001659393310547,0.28915274143218994
