,reference,layer_key,kernel_index,n_bits_flipped,bit_disrupted,q_aware_test_accuracy,q_aware_test_acc_degradation,q_aware_test_loss
167,2023/06/29 13:33:30,quant_conv2d,1,4,9,0.9114999771118164,-0.00010001659393310547,0.2891456186771393
168,2023/06/29 13:33:34,quant_conv2d,1,1,10,0.9117000102996826,0.00010001659393310547,0.2891938388347626
169,2023/06/29 13:33:39,quant_conv2d,1,2,10,0.9115999937057495,0.0,0.2891339063644409
170,2023/06/29 13:33:43,quant_conv2d,1,3,10,0.9114000201225281,-0.00019997358322143555,0.28937041759490967
171,2023/06/29 13:33:48,quant_conv2d,1,4,10,0.9114999771118164,-0.00010001659393310547,0.28921088576316833
172,2023/06/29 13:33:53,quant_conv2d,1,1,11,0.9115999937057495,0.0,0.28918975591659546
173,2023/06/29 13:33:57,quant_conv2d,1,2,11,0.9118000268936157,0.00020003318786621094,0.28931447863578796
174,2023/06/29 13:34:02,quant_conv2d,1,3,11,0.9115999937057495,0.0,0.289259135723114
175,2023/06/29 13:34:06,quant_conv2d,1,4,11,0.9114999771118164,-0.00010001659393310547,0.28919732570648193
176,2023/06/29 13:34:11,quant_conv2d,1,1,12,0.9118000268936157,0.00020003318786621094,0.2891967296600342
177,2023/06/29 13:34:15,quant_conv2d,1,2,12,0.911300003528595,-0.000299990177154541,0.2891288697719574
178,2023/06/29 13:34:20,quant_conv2d,1,3,12,0.911899983882904,0.000299990177154541,0.28911736607551575
179,2023/06/29 13:34:24,quant_conv2d,1,4,12,0.9121999740600586,0.000599980354309082,0.288860023021698
180,2023/06/29 13:34:29,quant_conv2d,1,1,13,0.911899983882904,0.000299990177154541,0.28923872113227844
181,2023/06/29 13:34:33,quant_conv2d,1,2,13,0.9114999771118164,-0.00010001659393310547,0.289252907037735
182,2023/06/29 13:34:38,quant_conv2d,1,3,13,0.9121000170707703,0.000500023365020752,0.2891007959842682
183,2023/06/29 13:34:42,quant_conv2d,1,4,13,0.9121999740600586,0.000599980354309082,0.2892915904521942
184,2023/06/29 13:34:47,quant_conv2d,1,1,14,0.9114999771118164,-0.00010001659393310547,0.28930261731147766
185,2023/06/29 13:34:51,quant_conv2d,1,2,14,0.9114999771118164,-0.00010001659393310547,0.28933605551719666
186,2023/06/29 13:34:56,quant_conv2d,1,3,14,0.9121000170707703,0.000500023365020752,0.2892521619796753
187,2023/06/29 13:35:00,quant_conv2d,1,4,14,0.9121000170707703,0.000500023365020752,0.2891462743282318
188,2023/06/29 13:35:05,quant_conv2d,1,1,15,0.9114999771118164,-0.00010001659393310547,0.28953054547309875
189,2023/06/29 13:35:09,quant_conv2d,1,2,15,0.9121000170707703,0.000500023365020752,0.2894901633262634
190,2023/06/29 13:35:14,quant_conv2d,1,3,15,0.9121000170707703,0.000500023365020752,0.2899708151817322
191,2023/06/29 13:35:18,quant_conv2d,1,4,15,0.9111999869346619,-0.0004000067710876465,0.2897433042526245
192,2023/06/29 13:35:23,quant_conv2d,1,1,16,0.9108999967575073,-0.0006999969482421875,0.28951945900917053
193,2023/06/29 13:35:27,quant_conv2d,1,2,16,0.9106000065803528,-0.0009999871253967285,0.2906898260116577
194,2023/06/29 13:35:32,quant_conv2d,1,3,16,0.9118000268936157,0.00020003318786621094,0.2902689278125763
195,2023/06/29 13:35:36,quant_conv2d,1,4,16,0.909500002861023,-0.0020999908447265625,0.2923218607902527
196,2023/06/29 13:35:41,quant_conv2d,1,1,17,0.9108999967575073,-0.0006999969482421875,0.29061636328697205
197,2023/06/29 13:35:45,quant_conv2d,1,2,17,0.911899983882904,0.000299990177154541,0.29129844903945923
198,2023/06/29 13:35:50,quant_conv2d,1,3,17,0.909600019454956,-0.001999974250793457,0.2945401072502136
199,2023/06/29 13:35:54,quant_conv2d,1,4,17,0.9110000133514404,-0.000599980354309082,0.2970814108848572
200,2023/06/29 13:35:59,quant_conv2d,1,1,18,0.9106000065803528,-0.0009999871253967285,0.29449161887168884
201,2023/06/29 13:36:03,quant_conv2d,1,2,18,0.9099000096321106,-0.001699984073638916,0.2963784635066986
202,2023/06/29 13:36:08,quant_conv2d,1,3,18,0.9067999720573425,-0.004800021648406982,0.30134883522987366
203,2023/06/29 13:36:12,quant_conv2d,1,4,18,0.9047999978065491,-0.0067999958992004395,0.3074023425579071
204,2023/06/29 13:36:17,quant_conv2d,1,1,19,0.9071000218391418,-0.004499971866607666,0.2973804771900177
205,2023/06/29 13:36:21,quant_conv2d,1,2,19,0.9056000113487244,-0.0059999823570251465,0.30748486518859863
206,2023/06/29 13:36:26,quant_conv2d,1,3,19,0.9024999737739563,-0.009100019931793213,0.3274451792240143
207,2023/06/29 13:36:30,quant_conv2d,1,4,19,0.8984000086784363,-0.013199985027313232,0.3456881642341614
208,2023/06/29 13:36:35,quant_conv2d,1,1,20,0.9089000225067139,-0.0026999711990356445,0.3021414577960968
209,2023/06/29 13:36:39,quant_conv2d,1,2,20,0.9039000272750854,-0.0076999664306640625,0.31393522024154663
210,2023/06/29 13:36:44,quant_conv2d,1,3,20,0.9039000272750854,-0.0076999664306640625,0.32430633902549744
211,2023/06/29 13:36:48,quant_conv2d,1,4,20,0.8988999724388123,-0.012700021266937256,0.33982574939727783
212,2023/06/29 13:36:53,quant_conv2d,1,1,21,0.9074000120162964,-0.004199981689453125,0.3025854527950287
213,2023/06/29 13:36:57,quant_conv2d,1,2,21,0.90420001745224,-0.0073999762535095215,0.3157675266265869
214,2023/06/29 13:37:02,quant_conv2d,1,3,21,0.9009000062942505,-0.010699987411499023,0.32749342918395996
215,2023/06/29 13:37:06,quant_conv2d,1,4,21,0.8988000154495239,-0.012799978256225586,0.3376764953136444
216,2023/06/29 13:37:11,quant_conv2d,1,1,22,0.9088000059127808,-0.00279998779296875,0.3008902370929718
217,2023/06/29 13:37:15,quant_conv2d,1,2,22,0.9060999751091003,-0.00550001859664917,0.3138503134250641
218,2023/06/29 13:37:20,quant_conv2d,1,3,22,0.899399995803833,-0.012199997901916504,0.3332386314868927
219,2023/06/29 13:37:24,quant_conv2d,1,4,22,0.8964999914169312,-0.01510000228881836,0.3541974425315857
220,2023/06/29 13:37:29,quant_conv2d,1,1,23,0.90829998254776,-0.003300011157989502,0.29803407192230225
221,2023/06/29 13:37:33,quant_conv2d,1,2,23,0.9059000015258789,-0.0056999921798706055,0.3156372904777527
222,2023/06/29 13:37:38,quant_conv2d,1,3,23,0.9021000266075134,-0.009499967098236084,0.3252516984939575
223,2023/06/29 13:37:42,quant_conv2d,1,4,23,0.8971999883651733,-0.014400005340576172,0.33837375044822693
224,2023/06/29 13:37:47,quant_conv2d,1,1,24,0.9075000286102295,-0.0040999650955200195,0.3026888072490692
225,2023/06/29 13:37:51,quant_conv2d,1,2,24,0.9053000211715698,-0.0062999725341796875,0.3170824944972992
226,2023/06/29 13:37:56,quant_conv2d,1,3,24,0.8999999761581421,-0.011600017547607422,0.3309517204761505
227,2023/06/29 13:38:00,quant_conv2d,1,4,24,0.8967999815940857,-0.014800012111663818,0.34429487586021423
228,2023/06/29 13:38:05,quant_conv2d,1,1,25,0.9057999849319458,-0.005800008773803711,0.30000990629196167
229,2023/06/29 13:38:09,quant_conv2d,1,2,25,0.9053000211715698,-0.0062999725341796875,0.308086097240448
230,2023/06/29 13:38:14,quant_conv2d,1,3,25,0.9017000198364258,-0.00989997386932373,0.3296844959259033
231,2023/06/29 13:38:18,quant_conv2d,1,4,25,0.8996999859809875,-0.011900007724761963,0.33359596133232117
232,2023/06/29 13:38:23,quant_conv2d,1,1,26,0.9070000052452087,-0.0045999884605407715,0.3032977879047394
233,2023/06/29 13:38:27,quant_conv2d,1,2,26,0.9042999744415283,-0.007300019264221191,0.3179549276828766
234,2023/06/29 13:38:32,quant_conv2d,1,3,26,0.902400016784668,-0.009199976921081543,0.32457610964775085
235,2023/06/29 13:38:37,quant_conv2d,1,4,26,0.8992000222206116,-0.01239997148513794,0.3408620357513428
236,2023/06/29 13:38:41,quant_conv2d,1,1,27,0.9063000082969666,-0.005299985408782959,0.2998153865337372
237,2023/06/29 13:38:46,quant_conv2d,1,2,27,0.9035000205039978,-0.008099973201751709,0.31499308347702026
238,2023/06/29 13:38:50,quant_conv2d,1,3,27,0.8999999761581421,-0.011600017547607422,0.3336641788482666
239,2023/06/29 13:38:55,quant_conv2d,1,4,27,0.8970999717712402,-0.014500021934509277,0.3350251317024231
240,2023/06/29 13:38:59,quant_conv2d,1,1,28,0.9067000150680542,-0.0048999786376953125,0.3029586970806122
241,2023/06/29 13:39:04,quant_conv2d,1,2,28,0.902899980545044,-0.008700013160705566,0.31335213780403137
242,2023/06/29 13:39:08,quant_conv2d,1,3,28,0.9004999995231628,-0.01109999418258667,0.32428455352783203
243,2023/06/29 13:39:13,quant_conv2d,1,4,28,0.8992000222206116,-0.01239997148513794,0.3383121192455292
244,2023/06/29 13:39:17,quant_conv2d,1,1,29,0.90829998254776,-0.003300011157989502,0.29965534806251526
245,2023/06/29 13:39:22,quant_conv2d,1,2,29,0.9036999940872192,-0.007899999618530273,0.3125144839286804
246,2023/06/29 13:39:26,quant_conv2d,1,3,29,0.9003999829292297,-0.011200010776519775,0.3260638415813446
247,2023/06/29 13:39:31,quant_conv2d,1,4,29,0.8970999717712402,-0.014500021934509277,0.34939026832580566
