,reference,layer_key,kernel_index,n_bits_flipped,bit_disrupted,q_aware_test_accuracy,q_aware_test_acc_degradation,q_aware_test_loss
667,2023/05/18 15:51:07,quant_conv2d,1,3,31,0.8971999883651733,-0.014400005340576172,0.3424503803253174
668,2023/05/18 15:51:11,quant_conv2d,1,4,31,0.8945000171661377,-0.017099976539611816,0.34157291054725647
669,2023/05/18 15:51:15,quant_conv2d,1,5,31,0.8937000036239624,-0.01789999008178711,0.35801422595977783
670,2023/05/18 15:51:18,quant_conv2d,1,6,31,0.8867999911308289,-0.024800002574920654,0.3822110593318939
671,2023/05/18 15:51:22,quant_conv2d,1,7,31,0.880299985408783,-0.03130000829696655,0.39669346809387207
672,2023/05/18 15:51:26,quant_conv2d,1,8,31,0.8766000270843506,-0.034999966621398926,0.41806063055992126
673,2023/05/18 15:51:29,quant_conv2d,1,9,31,0.8718000054359436,-0.03979998826980591,0.4333358407020569
674,2023/05/18 15:51:33,quant_conv2d,1,10,31,0.8646000027656555,-0.046999990940093994,0.4547249376773834
675,2023/05/18 15:51:37,quant_conv2d,1,11,31,0.8640999794006348,-0.047500014305114746,0.46922481060028076
676,2023/05/18 15:51:42,quant_conv2d,1,12,31,0.8632000088691711,-0.04839998483657837,0.47936248779296875
677,2023/05/18 15:51:46,quant_conv2d,1,13,31,0.8585000038146973,-0.053099989891052246,0.48763930797576904
678,2023/05/18 15:51:50,quant_conv2d,1,14,31,0.857200026512146,-0.054399967193603516,0.5063902735710144
679,2023/05/18 15:51:55,quant_conv2d,1,15,31,0.8574000000953674,-0.05419999361038208,0.5096924901008606
680,2023/05/18 15:51:58,quant_conv2d,1,1,7,0.9115999937057495,0.0,0.2891777455806732
681,2023/05/18 15:52:01,quant_conv2d,1,2,7,0.9115999937057495,0.0,0.28916263580322266
682,2023/05/18 15:52:04,quant_conv2d,1,3,7,0.9117000102996826,0.00010001659393310547,0.28917238116264343
683,2023/05/18 15:52:08,quant_conv2d,1,4,7,0.9115999937057495,0.0,0.2892107665538788
684,2023/05/18 15:52:14,quant_conv2d,1,5,7,0.9117000102996826,0.00010001659393310547,0.28911012411117554
685,2023/05/18 15:52:17,quant_conv2d,1,6,7,0.9115999937057495,0.0,0.28924864530563354
686,2023/05/18 15:52:21,quant_conv2d,1,7,7,0.9114999771118164,-0.00010001659393310547,0.2892071306705475
687,2023/05/18 15:52:25,quant_conv2d,1,8,7,0.9114999771118164,-0.00010001659393310547,0.2891799211502075
688,2023/05/18 15:52:29,quant_conv2d,1,9,7,0.9117000102996826,0.00010001659393310547,0.28923532366752625
689,2023/05/18 15:52:33,quant_conv2d,1,10,7,0.9115999937057495,0.0,0.28916099667549133
690,2023/05/18 15:52:37,quant_conv2d,1,11,7,0.9118000268936157,0.00020003318786621094,0.2892078161239624
691,2023/05/18 15:52:42,quant_conv2d,1,12,7,0.9115999937057495,0.0,0.2892160713672638
692,2023/05/18 15:52:46,quant_conv2d,1,13,7,0.9115999937057495,0.0,0.2891847491264343
693,2023/05/18 15:52:50,quant_conv2d,1,14,7,0.9117000102996826,0.00010001659393310547,0.2891318202018738
694,2023/05/18 15:52:55,quant_conv2d,1,15,7,0.9117000102996826,0.00010001659393310547,0.28912562131881714
695,2023/05/18 15:52:58,quant_conv2d,1,1,15,0.9110999703407288,-0.000500023365020752,0.28924643993377686
696,2023/05/18 15:53:01,quant_conv2d,1,2,15,0.9114000201225281,-0.00019997358322143555,0.28965163230895996
697,2023/05/18 15:53:04,quant_conv2d,1,3,15,0.9114999771118164,-0.00010001659393310547,0.29004332423210144
698,2023/05/18 15:53:07,quant_conv2d,1,4,15,0.9115999937057495,0.0,0.2898109257221222
699,2023/05/18 15:53:11,quant_conv2d,1,5,15,0.9114999771118164,-0.00010001659393310547,0.29030925035476685
700,2023/05/18 15:53:16,quant_conv2d,1,6,15,0.9108999967575073,-0.0006999969482421875,0.2904246151447296
701,2023/05/18 15:53:20,quant_conv2d,1,7,15,0.9111999869346619,-0.0004000067710876465,0.2907715141773224
702,2023/05/18 15:53:23,quant_conv2d,1,8,15,0.9117000102996826,0.00010001659393310547,0.2907423973083496
703,2023/05/18 15:53:27,quant_conv2d,1,9,15,0.9117000102996826,0.00010001659393310547,0.2899903357028961
704,2023/05/18 15:53:31,quant_conv2d,1,10,15,0.911300003528595,-0.000299990177154541,0.2901230752468109
705,2023/05/18 15:53:35,quant_conv2d,1,11,15,0.9107999801635742,-0.000800013542175293,0.29111385345458984
706,2023/05/18 15:53:38,quant_conv2d,1,12,15,0.9101999998092651,-0.001399993896484375,0.2915251553058624
707,2023/05/18 15:53:42,quant_conv2d,1,13,15,0.9129999876022339,0.001399993896484375,0.29063108563423157
708,2023/05/18 15:53:49,quant_conv2d,1,14,15,0.9118000268936157,0.00020003318786621094,0.2899911403656006
709,2023/05/18 15:53:54,quant_conv2d,1,15,15,0.9100000262260437,-0.0015999674797058105,0.2909163236618042
710,2023/05/18 15:53:57,quant_conv2d,1,1,23,0.909500002861023,-0.0020999908447265625,0.299304336309433
