,reference,layer_key,kernel_index,layer_index,n_bits_flipped,bit_disrupted,q_aware_test_accuracy,q_aware_test_acc_degradation,q_aware_test_loss
24375,2023/05/21 23:13:37,quant_conv2d,1,2,8,6,0.9115999937057495,0.0,0.28915438055992126
24376,2023/05/21 23:13:41,quant_conv2d,1,2,1,7,0.9115999937057495,0.0,0.28917187452316284
24377,2023/05/21 23:13:44,quant_conv2d,1,2,2,7,0.9115999937057495,0.0,0.2891834080219269
24378,2023/05/21 23:13:47,quant_conv2d,1,2,3,7,0.9117000102996826,0.00010001659393310547,0.28919440507888794
24379,2023/05/21 23:13:51,quant_conv2d,1,2,4,7,0.9115999937057495,0.0,0.2891600728034973
24380,2023/05/21 23:13:54,quant_conv2d,1,2,5,7,0.9115999937057495,0.0,0.2892170250415802
24381,2023/05/21 23:13:57,quant_conv2d,1,2,6,7,0.9114999771118164,-0.00010001659393310547,0.2891639769077301
24382,2023/05/21 23:14:01,quant_conv2d,1,2,7,7,0.9114999771118164,-0.00010001659393310547,0.28910326957702637
24383,2023/05/21 23:14:05,quant_conv2d,1,2,8,7,0.9117000102996826,0.00010001659393310547,0.2892172038555145
24384,2023/05/21 23:14:08,quant_conv2d,1,2,1,8,0.9115999937057495,0.0,0.2891426682472229
24385,2023/05/21 23:14:11,quant_conv2d,1,2,2,8,0.9115999937057495,0.0,0.289212167263031
24386,2023/05/21 23:14:14,quant_conv2d,1,2,3,8,0.9115999937057495,0.0,0.2891511023044586
24387,2023/05/21 23:14:18,quant_conv2d,1,2,4,8,0.9115999937057495,0.0,0.2891834080219269
24388,2023/05/21 23:14:21,quant_conv2d,1,2,5,8,0.9117000102996826,0.00010001659393310547,0.2891429662704468
24389,2023/05/21 23:14:24,quant_conv2d,1,2,6,8,0.9118000268936157,0.00020003318786621094,0.2892172038555145
24390,2023/05/21 23:14:28,quant_conv2d,1,2,7,8,0.9115999937057495,0.0,0.28922608494758606
24391,2023/05/21 23:14:32,quant_conv2d,1,2,8,8,0.9114000201225281,-0.00019997358322143555,0.2892223298549652
24392,2023/05/21 23:14:35,quant_conv2d,1,2,1,9,0.9115999937057495,0.0,0.289196252822876
24393,2023/05/21 23:14:38,quant_conv2d,1,2,2,9,0.9114999771118164,-0.00010001659393310547,0.2892099618911743
24394,2023/05/21 23:14:41,quant_conv2d,1,2,3,9,0.9118000268936157,0.00020003318786621094,0.2892334759235382
24395,2023/05/21 23:14:44,quant_conv2d,1,2,4,9,0.9117000102996826,0.00010001659393310547,0.28917667269706726
24396,2023/05/21 23:14:48,quant_conv2d,1,2,5,9,0.9118000268936157,0.00020003318786621094,0.28917697072029114
24397,2023/05/21 23:14:51,quant_conv2d,1,2,6,9,0.9117000102996826,0.00010001659393310547,0.28907158970832825
24398,2023/05/21 23:14:55,quant_conv2d,1,2,7,9,0.9118000268936157,0.00020003318786621094,0.2891729772090912
24399,2023/05/21 23:14:59,quant_conv2d,1,2,8,9,0.9114999771118164,-0.00010001659393310547,0.28919774293899536
24400,2023/05/21 23:15:02,quant_conv2d,1,2,1,10,0.9115999937057495,0.0,0.2891940474510193
24401,2023/05/21 23:15:05,quant_conv2d,1,2,2,10,0.9115999937057495,0.0,0.2892437279224396
24402,2023/05/21 23:15:08,quant_conv2d,1,2,3,10,0.9117000102996826,0.00010001659393310547,0.2892465889453888
24403,2023/05/21 23:15:12,quant_conv2d,1,2,4,10,0.911899983882904,0.000299990177154541,0.28934037685394287
