,reference,layer_key,kernel_index,n_bits_flipped,bit_disrupted,q_aware_test_accuracy,q_aware_test_acc_degradation,q_aware_test_loss
288,2023/07/12 14:56:41,quant_conv2d,1,1,8,0.9140999913215637,0.0,0.30987778306007385
289,2023/07/12 14:56:47,quant_conv2d,1,2,8,0.9140999913215637,0.0,0.3098369836807251
290,2023/07/12 14:56:53,quant_conv2d,1,3,8,0.9139999747276306,-0.00010001659393310547,0.3097136914730072
291,2023/07/12 14:56:59,quant_conv2d,1,4,8,0.9139999747276306,-0.00010001659393310547,0.3097524046897888
292,2023/07/12 14:57:04,quant_conv2d,1,1,9,0.9140999913215637,0.0,0.3097933232784271
293,2023/07/12 14:57:10,quant_conv2d,1,2,9,0.9139999747276306,-0.00010001659393310547,0.3097584843635559
294,2023/07/12 14:57:16,quant_conv2d,1,3,9,0.9138000011444092,-0.000299990177154541,0.3098715543746948
295,2023/07/12 14:57:22,quant_conv2d,1,4,9,0.9143000245094299,0.00020003318786621094,0.30967622995376587
296,2023/07/12 14:57:27,quant_conv2d,1,1,10,0.9140999913215637,0.0,0.30987194180488586
297,2023/07/12 14:57:33,quant_conv2d,1,2,10,0.9142000079154968,0.00010001659393310547,0.3097135126590729
298,2023/07/12 14:57:39,quant_conv2d,1,3,10,0.9142000079154968,0.00010001659393310547,0.30987420678138733
299,2023/07/12 14:57:45,quant_conv2d,1,4,10,0.9139999747276306,-0.00010001659393310547,0.30977386236190796
300,2023/07/12 14:57:50,quant_conv2d,1,1,11,0.9140999913215637,0.0,0.310075581073761
301,2023/07/12 14:57:56,quant_conv2d,1,2,11,0.9138000011444092,-0.000299990177154541,0.309561550617218
302,2023/07/12 14:58:02,quant_conv2d,1,3,11,0.9140999913215637,0.0,0.30999046564102173
303,2023/07/12 14:58:08,quant_conv2d,1,4,11,0.9139999747276306,-0.00010001659393310547,0.3099609613418579
304,2023/07/12 14:58:14,quant_conv2d,1,1,12,0.9143000245094299,0.00020003318786621094,0.30984655022621155
305,2023/07/12 14:58:20,quant_conv2d,1,2,12,0.9140999913215637,0.0,0.31030818819999695
306,2023/07/12 14:58:25,quant_conv2d,1,3,12,0.9140999913215637,0.0,0.3099314272403717
307,2023/07/12 14:58:31,quant_conv2d,1,4,12,0.9139999747276306,-0.00010001659393310547,0.310245156288147
308,2023/07/12 14:58:37,quant_conv2d,1,1,13,0.9143000245094299,0.00020003318786621094,0.30968019366264343
309,2023/07/12 14:58:43,quant_conv2d,1,2,13,0.9140999913215637,0.0,0.3100295066833496
310,2023/07/12 14:58:48,quant_conv2d,1,3,13,0.9136999845504761,-0.0004000067710876465,0.3098076283931732
311,2023/07/12 14:58:54,quant_conv2d,1,4,13,0.9143000245094299,0.00020003318786621094,0.31026187539100647
