,reference,layer_name,n_bits_flipped,bit_disrupted,accuracy,accuracy_degradation,loss
25553,2023/10/23 20:36:58,conv2d/,1,1,0.914,0.0,0.38657635
25554,2023/10/23 20:37:00,conv2d/,1,2,0.9139,9.999999999998899e-05,0.3881651
25555,2023/10/23 20:37:02,conv2d/,1,3,0.9138,0.000200000000000089,0.3882816
25556,2023/10/23 20:37:04,conv2d/,1,4,0.9138,0.000200000000000089,0.39233014
25557,2023/10/23 20:37:06,conv2d/,1,5,0.9136,0.00040000000000006697,0.38821834
25558,2023/10/23 20:37:08,conv2d/,1,6,0.9142,-0.00019999999999997797,0.39309806
25559,2023/10/23 20:37:10,conv2d/,1,7,0.9125,0.0015000000000000568,0.3928712
25560,2023/10/23 20:37:12,conv2d/,1,0,0.9142,-0.00019999999999997797,0.38984442
25561,2023/10/23 20:37:13,conv2d/,1,1,0.914,0.0,0.38861147
25562,2023/10/23 20:37:16,conv2d/,1,2,0.9141,-9.999999999998899e-05,0.3916708
25563,2023/10/23 20:37:18,conv2d/,1,3,0.9129,0.0010999999999999899,0.39102137
25564,2023/10/23 20:37:19,conv2d/,1,4,0.9142,-0.00019999999999997797,0.39078122
25565,2023/10/23 20:37:21,conv2d/,1,5,0.913,0.0010000000000000009,0.39154384
25566,2023/10/23 20:37:23,conv2d/,1,6,0.9131,0.0009000000000000119,0.38416806
25567,2023/10/23 20:37:25,conv2d/,1,7,0.9139,9.999999999998899e-05,0.38294962
25568,2023/10/23 20:37:27,conv2d/,1,0,0.9143,-0.00029999999999996696,0.38973948
25569,2023/10/23 20:37:29,conv2d/,1,1,0.914,0.0,0.3892127
25570,2023/10/23 20:37:31,conv2d/,1,2,0.9145,-0.0004999999999999449,0.38799506
25571,2023/10/23 20:37:33,conv2d/,1,3,0.9136,0.00040000000000006697,0.3898813
25572,2023/10/23 20:37:35,conv2d/,1,4,0.9137,0.000300000000000078,0.38678727
25573,2023/10/23 20:37:37,conv2d/,1,5,0.9142,-0.00019999999999997797,0.3835322
25574,2023/10/23 20:37:39,conv2d/,1,6,0.9133,0.0007000000000000339,0.39023685
25575,2023/10/23 20:37:41,conv2d/,1,7,0.9085,0.00550000000000006,0.3998895
25576,2023/10/23 20:37:43,conv2d/,1,0,0.9141,-9.999999999998899e-05,0.39028937
25577,2023/10/23 20:37:45,conv2d/,1,1,0.9143,-0.00029999999999996696,0.38934985
25578,2023/10/23 20:37:46,conv2d/,1,2,0.9141,-9.999999999998899e-05,0.38832957
25579,2023/10/23 20:37:48,conv2d/,1,3,0.9137,0.000300000000000078,0.38952217
25580,2023/10/23 20:37:50,conv2d/,1,4,0.9144,-0.00039999999999995595,0.38988292
25581,2023/10/23 20:37:52,conv2d/,1,5,0.914,0.0,0.38878712
25582,2023/10/23 20:37:54,conv2d/,1,6,0.913,0.0010000000000000009,0.3909208
25583,2023/10/23 20:37:56,conv2d/,1,7,0.9125,0.0015000000000000568,0.38094547
25584,2023/10/23 20:37:58,conv2d/,1,0,0.9144,-0.00039999999999995595,0.38929647
25585,2023/10/23 20:38:00,conv2d/,1,1,0.9139,9.999999999998899e-05,0.39166403
25586,2023/10/23 20:38:02,conv2d/,1,2,0.9144,-0.00039999999999995595,0.39236033
25587,2023/10/23 20:38:04,conv2d/,1,3,0.9136,0.00040000000000006697,0.38969424
25588,2023/10/23 20:38:06,conv2d/,1,4,0.9136,0.00040000000000006697,0.38822955
25589,2023/10/23 20:38:07,conv2d/,1,5,0.9132,0.0008000000000000229,0.38593286
25590,2023/10/23 20:38:09,conv2d/,1,6,0.9127,0.0013000000000000789,0.39792278
25591,2023/10/23 20:38:11,conv2d/,1,7,0.9102,0.0038000000000000256,0.40231952
25592,2023/10/23 20:38:13,conv2d/,1,0,0.9142,-0.00019999999999997797,0.3883223
25593,2023/10/23 20:38:15,conv2d/,1,1,0.9147,-0.0006999999999999229,0.3904514
25594,2023/10/23 20:38:17,conv2d/,1,2,0.9136,0.00040000000000006697,0.38951856
25595,2023/10/23 20:38:19,conv2d/,1,3,0.9138,0.000200000000000089,0.3888074
25596,2023/10/23 20:38:21,conv2d/,1,4,0.9144,-0.00039999999999995595,0.38801417
25597,2023/10/23 20:38:23,conv2d/,1,5,0.9143,-0.00029999999999996696,0.38651246
25598,2023/10/23 20:38:25,conv2d/,1,6,0.9134,0.0006000000000000449,0.39042658
25599,2023/10/23 20:38:27,conv2d/,1,7,0.9147,-0.0006999999999999229,0.3897949
25600,2023/10/23 20:38:28,conv2d/,1,0,0.9139,9.999999999998899e-05,0.38819316
25601,2023/10/23 20:38:30,conv2d/,1,1,0.9144,-0.00039999999999995595,0.3916137
25602,2023/10/23 20:38:32,conv2d/,1,2,0.9139,9.999999999998899e-05,0.39046952
25603,2023/10/23 20:38:34,conv2d/,1,3,0.9139,9.999999999998899e-05,0.39163852
25604,2023/10/23 20:38:36,conv2d/,1,4,0.9137,0.000300000000000078,0.39047214
25605,2023/10/23 20:38:38,conv2d/,1,5,0.914,0.0,0.39082065
25606,2023/10/23 20:38:40,conv2d/,1,6,0.9129,0.0010999999999999899,0.3895442
25607,2023/10/23 20:38:42,conv2d/,1,7,0.9127,0.0013000000000000789,0.37755728
25608,2023/10/23 20:38:43,conv2d/,1,0,0.9144,-0.00039999999999995595,0.39056984
25609,2023/10/23 20:38:45,conv2d/,1,1,0.9145,-0.0004999999999999449,0.38932163
25610,2023/10/23 20:38:47,conv2d/,1,2,0.9137,0.000300000000000078,0.38877505
25611,2023/10/23 20:38:49,conv2d/,1,3,0.9148,-0.0007999999999999119,0.38804644
25612,2023/10/23 20:38:51,conv2d/,1,4,0.9141,-9.999999999998899e-05,0.390341
25613,2023/10/23 20:38:53,conv2d/,1,5,0.9142,-0.00019999999999997797,0.39010185
25614,2023/10/23 20:38:55,conv2d/,1,6,0.913,0.0010000000000000009,0.3899647
25615,2023/10/23 20:38:57,conv2d/,1,7,0.9133,0.0007000000000000339,0.38727868
25616,2023/10/23 20:38:59,conv2d/,1,0,0.914,0.0,0.39036235
25617,2023/10/23 20:39:01,conv2d/,1,1,0.9136,0.00040000000000006697,0.3904681
25618,2023/10/23 20:39:03,conv2d/,1,2,0.9141,-9.999999999998899e-05,0.39082754
25619,2023/10/23 20:39:05,conv2d/,1,3,0.914,0.0,0.39048418
25620,2023/10/23 20:39:07,conv2d/,1,4,0.9136,0.00040000000000006697,0.39000508
25621,2023/10/23 20:39:09,conv2d/,1,5,0.9134,0.0006000000000000449,0.38948077
25622,2023/10/23 20:39:10,conv2d/,1,6,0.9135,0.000500000000000056,0.38446313
25623,2023/10/23 20:39:12,conv2d/,1,7,0.9067,0.007300000000000084,0.42556494
25624,2023/10/23 20:39:14,conv2d/,1,0,0.9144,-0.00039999999999995595,0.38937065
25625,2023/10/23 20:39:16,conv2d/,1,1,0.9141,-9.999999999998899e-05,0.3909632
25626,2023/10/23 20:39:18,conv2d/,1,2,0.9137,0.000300000000000078,0.39152566
25627,2023/10/23 20:39:20,conv2d/,1,3,0.9138,0.000200000000000089,0.3896271
25628,2023/10/23 20:39:22,conv2d/,1,4,0.9136,0.00040000000000006697,0.3883138
25629,2023/10/23 20:39:24,conv2d/,1,5,0.9135,0.000500000000000056,0.3939844
25630,2023/10/23 20:39:25,conv2d/,1,6,0.9133,0.0007000000000000339,0.39442348
25631,2023/10/23 20:39:27,conv2d/,1,7,0.912,0.0020000000000000018,0.3880193
25632,2023/10/23 20:39:29,conv2d/,1,0,0.9142,-0.00019999999999997797,0.38976908
25633,2023/10/23 20:39:31,conv2d/,1,1,0.9146,-0.0005999999999999339,0.39158875
25634,2023/10/23 20:39:33,conv2d/,1,2,0.9138,0.000200000000000089,0.38976133
25635,2023/10/23 20:39:35,conv2d/,1,3,0.9137,0.000300000000000078,0.3881373
25636,2023/10/23 20:39:37,conv2d/,1,4,0.9139,9.999999999998899e-05,0.3926417
25637,2023/10/23 20:39:39,conv2d/,1,5,0.9139,9.999999999998899e-05,0.39133683
25638,2023/10/23 20:39:41,conv2d/,1,6,0.9124,0.0016000000000000458,0.39758462
25639,2023/10/23 20:39:43,conv2d/,1,7,0.9097,0.0043000000000000815,0.3923605
25640,2023/10/23 20:39:45,conv2d/,1,0,0.9145,-0.0004999999999999449,0.3892742
25641,2023/10/23 20:39:46,conv2d/,1,1,0.9143,-0.00029999999999996696,0.38833755
25642,2023/10/23 20:39:48,conv2d/,1,2,0.9136,0.00040000000000006697,0.3919953
25643,2023/10/23 20:39:50,conv2d/,1,3,0.9142,-0.00019999999999997797,0.38926846
25644,2023/10/23 20:39:52,conv2d/,1,4,0.9133,0.0007000000000000339,0.39000034
25645,2023/10/23 20:39:54,conv2d/,1,5,0.9132,0.0008000000000000229,0.39253995
25646,2023/10/23 20:39:56,conv2d/,1,6,0.9129,0.0010999999999999899,0.39064485
25647,2023/10/23 20:39:58,conv2d/,1,7,0.9121,0.0019000000000000128,0.37806466
25648,2023/10/23 20:40:00,conv2d/,1,0,0.9144,-0.00039999999999995595,0.389189
25649,2023/10/23 20:40:01,conv2d/,1,1,0.9145,-0.0004999999999999449,0.3906361
25650,2023/10/23 20:40:04,conv2d/,1,2,0.9139,9.999999999998899e-05,0.3863056
25651,2023/10/23 20:40:05,conv2d/,1,3,0.9134,0.0006000000000000449,0.39039928
25652,2023/10/23 20:40:07,conv2d/,1,4,0.914,0.0,0.39108938
25653,2023/10/23 20:40:09,conv2d/,1,5,0.913,0.0010000000000000009,0.4013938
25654,2023/10/23 20:40:11,conv2d/,1,6,0.9134,0.0006000000000000449,0.39018673
25655,2023/10/23 20:40:13,conv2d/,1,7,0.9109,0.0030999999999999917,0.3971856
25656,2023/10/23 20:40:15,conv2d/,1,0,0.9139,9.999999999998899e-05,0.38819316
25657,2023/10/23 20:40:17,conv2d/,1,1,0.9141,-9.999999999998899e-05,0.3895818
25658,2023/10/23 20:40:19,conv2d/,1,2,0.9136,0.00040000000000006697,0.3891438
25659,2023/10/23 20:40:21,conv2d/,1,3,0.9137,0.000300000000000078,0.38945597
25660,2023/10/23 20:40:22,conv2d/,1,4,0.9138,0.000200000000000089,0.39233014
25661,2023/10/23 20:40:24,conv2d/,1,5,0.9132,0.0008000000000000229,0.38593286
25662,2023/10/23 20:40:26,conv2d/,1,6,0.9134,0.0006000000000000449,0.38552737
25663,2023/10/23 20:40:28,conv2d/,1,7,0.9123,0.0017000000000000348,0.3887879
25664,2023/10/23 20:40:30,conv2d/,1,0,0.9143,-0.00029999999999996696,0.39040786
25665,2023/10/23 20:40:32,conv2d/,1,1,0.9146,-0.0005999999999999339,0.39088333
25666,2023/10/23 20:40:34,conv2d/,1,2,0.9139,9.999999999998899e-05,0.39055556
25667,2023/10/23 20:40:36,conv2d/,1,3,0.9145,-0.0004999999999999449,0.39276835
25668,2023/10/23 20:40:38,conv2d/,1,4,0.9144,-0.00039999999999995595,0.38988292
25669,2023/10/23 20:40:40,conv2d/,1,5,0.9143,-0.00029999999999996696,0.38651246
25670,2023/10/23 20:40:42,conv2d/,1,6,0.9133,0.0007000000000000339,0.39118892
25671,2023/10/23 20:40:44,conv2d/,1,7,0.911,0.0030000000000000027,0.3854667
25672,2023/10/23 20:40:46,conv2d/,1,0,0.9137,0.000300000000000078,0.38858122
25673,2023/10/23 20:40:47,conv2d/,1,1,0.9146,-0.0005999999999999339,0.3894139
25674,2023/10/23 20:40:49,conv2d/,1,2,0.914,0.0,0.38977367
25675,2023/10/23 20:40:51,conv2d/,1,3,0.9141,-9.999999999998899e-05,0.38888574
25676,2023/10/23 20:40:53,conv2d/,1,4,0.9144,-0.00039999999999995595,0.38759
25677,2023/10/23 20:40:55,conv2d/,1,5,0.9137,0.000300000000000078,0.38685223
25678,2023/10/23 20:40:57,conv2d/,1,6,0.9137,0.000300000000000078,0.39070547
25679,2023/10/23 20:40:59,conv2d/,1,7,0.9132,0.0008000000000000229,0.3932664
25680,2023/10/23 20:41:01,conv2d/,1,0,0.9146,-0.0005999999999999339,0.3891422
25681,2023/10/23 20:41:03,conv2d/,1,1,0.9146,-0.0005999999999999339,0.38957074
25682,2023/10/23 20:41:05,conv2d/,1,2,0.9141,-9.999999999998899e-05,0.39090332
25683,2023/10/23 20:41:07,conv2d/,1,3,0.9138,0.000200000000000089,0.38949794
25684,2023/10/23 20:41:08,conv2d/,1,4,0.9141,-9.999999999998899e-05,0.3884787
25685,2023/10/23 20:41:10,conv2d/,1,5,0.9107,0.0033000000000000806,0.39960575
25686,2023/10/23 20:41:12,conv2d/,1,6,0.9136,0.00040000000000006697,0.38745955
25687,2023/10/23 20:41:14,conv2d/,1,7,0.9123,0.0017000000000000348,0.37708214
25688,2023/10/23 20:41:16,conv2d/,1,0,0.9143,-0.00029999999999996696,0.39165515
25689,2023/10/23 20:41:18,conv2d/,1,1,0.9138,0.000200000000000089,0.39258814
25690,2023/10/23 20:41:20,conv2d/,1,2,0.9137,0.000300000000000078,0.38877505
25691,2023/10/23 20:41:22,conv2d/,1,3,0.9142,-0.00019999999999997797,0.38856572
25692,2023/10/23 20:41:24,conv2d/,1,4,0.9137,0.000300000000000078,0.38959867
25693,2023/10/23 20:41:26,conv2d/,1,5,0.9135,0.000500000000000056,0.39132527
25694,2023/10/23 20:41:28,conv2d/,1,6,0.9137,0.000300000000000078,0.3907233
25695,2023/10/23 20:41:29,conv2d/,1,7,0.9131,0.0009000000000000119,0.39481002
25696,2023/10/23 20:41:31,conv2d/,1,0,0.9142,-0.00019999999999997797,0.39071894
25697,2023/10/23 20:41:33,conv2d/,1,1,0.9139,9.999999999998899e-05,0.38958734
25698,2023/10/23 20:41:35,conv2d/,1,2,0.9143,-0.00029999999999996696,0.38877767
25699,2023/10/23 20:41:37,conv2d/,1,3,0.9142,-0.00019999999999997797,0.38962087
25700,2023/10/23 20:41:38,conv2d/,1,4,0.9142,-0.00019999999999997797,0.38830376
25701,2023/10/23 20:41:41,conv2d/,1,5,0.9145,-0.0004999999999999449,0.38419425
25702,2023/10/23 20:41:43,conv2d/,1,6,0.9133,0.0007000000000000339,0.38957778
25703,2023/10/23 20:41:44,conv2d/,1,7,0.9142,-0.00019999999999997797,0.38471603
25704,2023/10/23 20:41:46,conv2d/,1,0,0.9136,0.00040000000000006697,0.3902662
25705,2023/10/23 20:41:48,conv2d/,1,1,0.914,0.0,0.38989818
25706,2023/10/23 20:41:50,conv2d/,1,2,0.9139,9.999999999998899e-05,0.39033875
25707,2023/10/23 20:41:52,conv2d/,1,3,0.9138,0.000200000000000089,0.38956195
25708,2023/10/23 20:41:54,conv2d/,1,4,0.9133,0.0007000000000000339,0.38885123
25709,2023/10/23 20:41:56,conv2d/,1,5,0.9146,-0.0005999999999999339,0.3879965
25710,2023/10/23 20:41:58,conv2d/,1,6,0.9124,0.0016000000000000458,0.39758462
25711,2023/10/23 20:41:59,conv2d/,1,7,0.914,0.0,0.39142764
25712,2023/10/23 20:42:02,conv2d/,1,0,0.9137,0.000300000000000078,0.38964364
25713,2023/10/23 20:42:04,conv2d/,1,1,0.914,0.0,0.38971817
25714,2023/10/23 20:42:05,conv2d/,1,2,0.9142,-0.00019999999999997797,0.38603947
25715,2023/10/23 20:42:07,conv2d/,1,3,0.9136,0.00040000000000006697,0.39037013
25716,2023/10/23 20:42:09,conv2d/,1,4,0.9143,-0.00029999999999996696,0.38726982
25717,2023/10/23 20:42:11,conv2d/,1,5,0.9117,0.0023000000000000798,0.38406718
25718,2023/10/23 20:42:13,conv2d/,1,6,0.9093,0.0047000000000000375,0.43625236
25719,2023/10/23 20:42:15,conv2d/,1,7,0.9127,0.0013000000000000789,0.41001025
25720,2023/10/23 20:42:17,conv2d/,1,0,0.9142,-0.00019999999999997797,0.39065343
25721,2023/10/23 20:42:19,conv2d/,1,1,0.9142,-0.00019999999999997797,0.38948596
25722,2023/10/23 20:42:21,conv2d/,1,2,0.9142,-0.00019999999999997797,0.3905479
25723,2023/10/23 20:42:23,conv2d/,1,3,0.9137,0.000300000000000078,0.38902822
25724,2023/10/23 20:42:25,conv2d/,1,4,0.913,0.0010000000000000009,0.39174786
25725,2023/10/23 20:42:26,conv2d/,1,5,0.9141,-9.999999999998899e-05,0.39107117
25726,2023/10/23 20:42:28,conv2d/,1,6,0.9137,0.000300000000000078,0.38600615
25727,2023/10/23 20:42:30,conv2d/,1,7,0.9082,0.005800000000000027,0.39635697
25728,2023/10/23 20:42:32,conv2d/,1,0,0.914,0.0,0.38860577
25729,2023/10/23 20:42:34,conv2d/,1,1,0.9142,-0.00019999999999997797,0.38952586
25730,2023/10/23 20:42:36,conv2d/,1,2,0.9142,-0.00019999999999997797,0.39137822
25731,2023/10/23 20:42:38,conv2d/,1,3,0.9138,0.000200000000000089,0.38931483
25732,2023/10/23 20:42:40,conv2d/,1,4,0.9134,0.0006000000000000449,0.3909728
25733,2023/10/23 20:42:42,conv2d/,1,5,0.9134,0.0006000000000000449,0.39003772
25734,2023/10/23 20:42:44,conv2d/,1,6,0.9126,0.0014000000000000679,0.39128608
25735,2023/10/23 20:42:46,conv2d/,1,7,0.9128,0.0012000000000000899,0.3919713
25736,2023/10/23 20:42:48,conv2d/,1,0,0.9144,-0.00039999999999995595,0.38929647
25737,2023/10/23 20:42:50,conv2d/,1,1,0.9138,0.000200000000000089,0.39202654
25738,2023/10/23 20:42:52,conv2d/,1,2,0.9139,9.999999999998899e-05,0.39081526
25739,2023/10/23 20:42:53,conv2d/,1,3,0.9149,-0.0009000000000000119,0.38991308
25740,2023/10/23 20:42:55,conv2d/,1,4,0.9135,0.000500000000000056,0.3954623
25741,2023/10/23 20:42:57,conv2d/,1,5,0.9135,0.000500000000000056,0.38781017
25742,2023/10/23 20:42:59,conv2d/,1,6,0.9137,0.000300000000000078,0.39463827
25743,2023/10/23 20:43:01,conv2d/,1,7,0.9125,0.0015000000000000568,0.38747564
25744,2023/10/23 20:43:03,conv2d/,1,0,0.9141,-9.999999999998899e-05,0.38957694
25745,2023/10/23 20:43:05,conv2d/,1,1,0.9141,-9.999999999998899e-05,0.38829517
25746,2023/10/23 20:43:07,conv2d/,1,2,0.9146,-0.0005999999999999339,0.39077538
25747,2023/10/23 20:43:08,conv2d/,1,3,0.9135,0.000500000000000056,0.3922738
25748,2023/10/23 20:43:10,conv2d/,1,4,0.9142,-0.00019999999999997797,0.38991752
25749,2023/10/23 20:43:12,conv2d/,1,5,0.9142,-0.00019999999999997797,0.38844234
25750,2023/10/23 20:43:14,conv2d/,1,6,0.9139,9.999999999998899e-05,0.38795018
25751,2023/10/23 20:43:16,conv2d/,1,7,0.8819,0.03210000000000002,0.57655746
25752,2023/10/23 20:43:18,conv2d/,1,0,0.9144,-0.00039999999999995595,0.3902002
25753,2023/10/23 20:43:20,conv2d/,1,1,0.9136,0.00040000000000006697,0.38956708
25754,2023/10/23 20:43:22,conv2d/,1,2,0.9142,-0.00019999999999997797,0.39040402
25755,2023/10/23 20:43:24,conv2d/,1,3,0.9139,9.999999999998899e-05,0.39135557
25756,2023/10/23 20:43:26,conv2d/,1,4,0.9135,0.000500000000000056,0.39024374
25757,2023/10/23 20:43:28,conv2d/,1,5,0.9138,0.000200000000000089,0.38925853
25758,2023/10/23 20:43:29,conv2d/,1,6,0.9095,0.0045000000000000595,0.41869736
25759,2023/10/23 20:43:31,conv2d/,1,7,0.9132,0.0008000000000000229,0.41027763
25760,2023/10/23 20:43:33,conv2d/,1,0,0.9141,-9.999999999998899e-05,0.38966617
25761,2023/10/23 20:43:35,conv2d/,1,1,0.9137,0.000300000000000078,0.38851973
25762,2023/10/23 20:43:37,conv2d/,1,2,0.9138,0.000200000000000089,0.39280933
25763,2023/10/23 20:43:39,conv2d/,1,3,0.9144,-0.00039999999999995595,0.38923046
25764,2023/10/23 20:43:41,conv2d/,1,4,0.9142,-0.00019999999999997797,0.38957378
25765,2023/10/23 20:43:43,conv2d/,1,5,0.9131,0.0009000000000000119,0.38884857
25766,2023/10/23 20:43:45,conv2d/,1,6,0.9132,0.0008000000000000229,0.3965748
25767,2023/10/23 20:43:47,conv2d/,1,7,0.9122,0.0018000000000000238,0.40131602
25768,2023/10/23 20:43:49,conv2d/,1,0,0.9142,-0.00019999999999997797,0.3891496
25769,2023/10/23 20:43:50,conv2d/,1,1,0.9135,0.000500000000000056,0.390667
25770,2023/10/23 20:43:52,conv2d/,1,2,0.9139,9.999999999998899e-05,0.389103
25771,2023/10/23 20:43:54,conv2d/,1,3,0.9135,0.000500000000000056,0.38878846
25772,2023/10/23 20:43:56,conv2d/,1,4,0.914,0.0,0.38737607
25773,2023/10/23 20:43:58,conv2d/,1,5,0.9141,-9.999999999998899e-05,0.38768077
25774,2023/10/23 20:44:00,conv2d/,1,6,0.9127,0.0013000000000000789,0.3976927
25775,2023/10/23 20:44:02,conv2d/,1,7,0.9112,0.0028000000000000247,0.3871948
25776,2023/10/23 20:44:04,conv2d/,1,0,0.9141,-9.999999999998899e-05,0.3885108
25777,2023/10/23 20:44:05,conv2d/,1,1,0.9139,9.999999999998899e-05,0.38828626
25778,2023/10/23 20:44:07,conv2d/,1,2,0.9138,0.000200000000000089,0.38755095
25779,2023/10/23 20:44:09,conv2d/,1,3,0.9143,-0.00029999999999996696,0.38879937
25780,2023/10/23 20:44:11,conv2d/,1,4,0.9132,0.0008000000000000229,0.39024857
25781,2023/10/23 20:44:13,conv2d/,1,5,0.914,0.0,0.3900202
25782,2023/10/23 20:44:15,conv2d/,1,6,0.9123,0.0017000000000000348,0.38337374
25783,2023/10/23 20:44:17,conv2d/,1,7,0.9116,0.0024000000000000687,0.39400283
25784,2023/10/23 20:44:19,conv2d/,1,0,0.9141,-9.999999999998899e-05,0.38958535
25785,2023/10/23 20:44:20,conv2d/,1,1,0.9143,-0.00029999999999996696,0.39177775
25786,2023/10/23 20:44:23,conv2d/,1,2,0.9143,-0.00029999999999996696,0.3907708
25787,2023/10/23 20:44:24,conv2d/,1,3,0.9138,0.000200000000000089,0.3876074
25788,2023/10/23 20:44:26,conv2d/,1,4,0.914,0.0,0.38916484
25789,2023/10/23 20:44:28,conv2d/,1,5,0.9138,0.000200000000000089,0.3832246
25790,2023/10/23 20:44:30,conv2d/,1,6,0.9123,0.0017000000000000348,0.39011574
25791,2023/10/23 20:44:32,conv2d/,1,7,0.9111,0.0029000000000000137,0.39523804
25792,2023/10/23 20:44:34,conv2d/,1,0,0.914,0.0,0.38949934
25793,2023/10/23 20:44:35,conv2d/,1,1,0.914,0.0,0.38989818
25794,2023/10/23 20:44:37,conv2d/,1,2,0.9143,-0.00029999999999996696,0.38761008
25795,2023/10/23 20:44:39,conv2d/,1,3,0.9137,0.000300000000000078,0.3873518
25796,2023/10/23 20:44:41,conv2d/,1,4,0.9145,-0.0004999999999999449,0.39327285
25797,2023/10/23 20:44:43,conv2d/,1,5,0.9139,9.999999999998899e-05,0.38683134
25798,2023/10/23 20:44:45,conv2d/,1,6,0.9141,-9.999999999998899e-05,0.3866458
25799,2023/10/23 20:44:47,conv2d/,1,7,0.9115,0.0025000000000000577,0.38190013
25800,2023/10/23 20:44:49,conv2d/,1,0,0.9142,-0.00019999999999997797,0.39082405
25801,2023/10/23 20:44:50,conv2d/,1,1,0.9144,-0.00039999999999995595,0.38742167
25802,2023/10/23 20:44:52,conv2d/,1,2,0.9142,-0.00019999999999997797,0.3881923
25803,2023/10/23 20:44:54,conv2d/,1,3,0.9141,-9.999999999998899e-05,0.3906372
25804,2023/10/23 20:44:56,conv2d/,1,4,0.9138,0.000200000000000089,0.38943437
25805,2023/10/23 20:44:58,conv2d/,1,5,0.9132,0.0008000000000000229,0.39253995
25806,2023/10/23 20:45:00,conv2d/,1,6,0.9133,0.0007000000000000339,0.38688964
25807,2023/10/23 20:45:01,conv2d/,1,7,0.9135,0.000500000000000056,0.38297245
25808,2023/10/23 20:45:03,conv2d/,1,0,0.9136,0.00040000000000006697,0.3901447
25809,2023/10/23 20:45:05,conv2d/,1,1,0.9142,-0.00019999999999997797,0.3895255
25810,2023/10/23 20:45:07,conv2d/,1,2,0.9142,-0.00019999999999997797,0.39026225
25811,2023/10/23 20:45:09,conv2d/,1,3,0.9137,0.000300000000000078,0.388533
25812,2023/10/23 20:45:11,conv2d/,1,4,0.9136,0.00040000000000006697,0.38870242
25813,2023/10/23 20:45:13,conv2d/,1,5,0.9135,0.000500000000000056,0.38674232
25814,2023/10/23 20:45:15,conv2d/,1,6,0.9131,0.0009000000000000119,0.38272882
25815,2023/10/23 20:45:16,conv2d/,1,7,0.9134,0.0006000000000000449,0.39360592
25816,2023/10/23 20:45:18,conv2d/,1,0,0.9139,9.999999999998899e-05,0.3897675
25817,2023/10/23 20:45:20,conv2d/,1,1,0.9139,9.999999999998899e-05,0.38980997
25818,2023/10/23 20:45:22,conv2d/,1,2,0.9135,0.000500000000000056,0.38964465
25819,2023/10/23 20:45:24,conv2d/,1,3,0.9136,0.00040000000000006697,0.3873184
25820,2023/10/23 20:45:26,conv2d/,1,4,0.9131,0.0009000000000000119,0.38945493
25821,2023/10/23 20:45:28,conv2d/,1,5,0.9127,0.0013000000000000789,0.3936932
25822,2023/10/23 20:45:30,conv2d/,1,6,0.9136,0.00040000000000006697,0.38918
25823,2023/10/23 20:45:31,conv2d/,1,7,0.9133,0.0007000000000000339,0.3929747
25824,2023/10/23 20:45:33,conv2d/,1,0,0.914,0.0,0.38953373
25825,2023/10/23 20:45:35,conv2d/,1,1,0.9141,-9.999999999998899e-05,0.38935736
25826,2023/10/23 20:45:37,conv2d/,1,2,0.9134,0.0006000000000000449,0.3888966
25827,2023/10/23 20:45:39,conv2d/,1,3,0.9142,-0.00019999999999997797,0.39045075
25828,2023/10/23 20:45:41,conv2d/,1,4,0.9137,0.000300000000000078,0.39058685
25829,2023/10/23 20:45:42,conv2d/,1,5,0.9136,0.00040000000000006697,0.39181522
25830,2023/10/23 20:45:44,conv2d/,1,6,0.9124,0.0016000000000000458,0.39505824
25831,2023/10/23 20:45:46,conv2d/,1,7,0.9064,0.007600000000000051,0.4039558
25832,2023/10/23 20:45:48,conv2d/,1,0,0.914,0.0,0.38830587
25833,2023/10/23 20:45:50,conv2d/,1,1,0.9142,-0.00019999999999997797,0.38938406
25834,2023/10/23 20:45:52,conv2d/,1,2,0.9139,9.999999999998899e-05,0.389283
25835,2023/10/23 20:45:54,conv2d/,1,3,0.9141,-9.999999999998899e-05,0.3909507
25836,2023/10/23 20:45:56,conv2d/,1,4,0.9145,-0.0004999999999999449,0.38977963
25837,2023/10/23 20:45:57,conv2d/,1,5,0.9141,-9.999999999998899e-05,0.38999957
25838,2023/10/23 20:45:59,conv2d/,1,6,0.9141,-9.999999999998899e-05,0.39066455
25839,2023/10/23 20:46:01,conv2d/,1,7,0.9139,9.999999999998899e-05,0.38136816
25840,2023/10/23 20:46:02,conv2d/,1,0,0.9147,-0.0006999999999999229,0.38697514
25841,2023/10/23 20:46:05,conv2d/,1,1,0.9143,-0.00029999999999996696,0.3893383
25842,2023/10/23 20:46:06,conv2d/,1,2,0.9143,-0.00029999999999996696,0.39043367
25843,2023/10/23 20:46:08,conv2d/,1,3,0.9146,-0.0005999999999999339,0.38720953
25844,2023/10/23 20:46:10,conv2d/,1,4,0.9136,0.00040000000000006697,0.38822955
25845,2023/10/23 20:46:12,conv2d/,1,5,0.9136,0.00040000000000006697,0.38702282
25846,2023/10/23 20:46:14,conv2d/,1,6,0.9133,0.0007000000000000339,0.38478994
25847,2023/10/23 20:46:16,conv2d/,1,7,0.9113,0.0027000000000000357,0.38173276
25848,2023/10/23 20:46:18,conv2d/,1,0,0.9143,-0.00029999999999996696,0.3902275
25849,2023/10/23 20:46:20,conv2d/,1,1,0.9142,-0.00019999999999997797,0.38916522
25850,2023/10/23 20:46:21,conv2d/,1,2,0.9139,9.999999999998899e-05,0.39055556
