,reference,layer_name,layer_counter,n_bits_flipped,bit_disrupted,accuracy,accuracy_degradation,loss
2371,2024/01/30 08:19:37,last/,3,2,6,0.9054,-0.008600000000000052,0.43159613
2372,2024/01/30 08:19:39,last/,3,4,6,0.9124,-0.0016000000000000458,0.40762553
2373,2024/01/30 08:19:41,last/,3,1,7,0.9019,-0.0121,0.42490643
2374,2024/01/30 08:19:43,last/,3,2,7,0.9078,-0.006199999999999983,0.41037032
2375,2024/01/30 08:19:45,last/,3,4,7,0.9002,-0.013800000000000034,0.43315428
2376,2024/01/30 08:19:47,last/,3,1,0,0.9141,9.999999999998899e-05,0.38849095
2377,2024/01/30 08:19:49,last/,3,2,0,0.9139,-9.999999999998899e-05,0.38967052
2378,2024/01/30 08:19:51,last/,3,4,0,0.914,0.0,0.3896596
2379,2024/01/30 08:19:53,last/,3,1,1,0.914,0.0,0.38962257
2380,2024/01/30 08:19:56,last/,3,2,1,0.9138,-0.000200000000000089,0.3894892
2381,2024/01/30 08:19:58,last/,3,4,1,0.914,0.0,0.3897344
2382,2024/01/30 08:20:00,last/,3,1,2,0.9137,-0.000300000000000078,0.39066437
2383,2024/01/30 08:20:02,last/,3,2,2,0.914,0.0,0.38846946
2384,2024/01/30 08:20:04,last/,3,4,2,0.9141,9.999999999998899e-05,0.38973472
2385,2024/01/30 08:20:06,last/,3,1,3,0.9139,-9.999999999998899e-05,0.38963118
2386,2024/01/30 08:20:08,last/,3,2,3,0.9138,-0.000200000000000089,0.38894087
2387,2024/01/30 08:20:10,last/,3,4,3,0.9139,-9.999999999998899e-05,0.39164472
2388,2024/01/30 08:20:12,last/,3,1,4,0.9139,-9.999999999998899e-05,0.3905359
2389,2024/01/30 08:20:14,last/,3,2,4,0.9141,9.999999999998899e-05,0.39047197
2390,2024/01/30 08:20:16,last/,3,4,4,0.9132,-0.0008000000000000229,0.39159098
2391,2024/01/30 08:20:18,last/,3,1,5,0.914,0.0,0.38962257
2392,2024/01/30 08:20:20,last/,3,2,5,0.9128,-0.0012000000000000899,0.39506382
2393,2024/01/30 08:20:22,last/,3,4,5,0.9101,-0.0039000000000000146,0.41037682
2394,2024/01/30 08:20:24,last/,3,1,6,0.9138,-0.000200000000000089,0.39109263
2395,2024/01/30 08:20:26,last/,3,2,6,0.914,0.0,0.3898403
2396,2024/01/30 08:20:28,last/,3,4,6,0.9138,-0.000200000000000089,0.39040527
2397,2024/01/30 08:20:30,last/,3,1,7,0.8956,-0.018400000000000083,0.5399638
2398,2024/01/30 08:20:32,last/,3,2,7,0.9117,-0.0023000000000000798,0.40983683
2399,2024/01/30 08:20:34,last/,3,4,7,0.8748,-0.03920000000000001,0.64164925
0,2024/01/30 17:14:33,conv2d/,0,1,0,0.9133,-0.0007000000000000339,0.38957968
1,2024/01/30 17:14:35,conv2d/,0,2,0,0.9136,-0.00040000000000006697,0.3872755
2,2024/01/30 17:14:36,conv2d/,0,4,0,0.9143,0.00029999999999996696,0.388287
3,2024/01/30 17:14:38,conv2d/,0,1,1,0.9139,-9.999999999998899e-05,0.39082074
4,2024/01/30 17:14:39,conv2d/,0,2,1,0.9131,-0.0009000000000000119,0.3894709
5,2024/01/30 17:14:41,conv2d/,0,4,1,0.9129,-0.0010999999999999899,0.3886259
6,2024/01/30 17:14:43,conv2d/,0,1,2,0.9141,9.999999999998899e-05,0.3873081
7,2024/01/30 17:14:44,conv2d/,0,2,2,0.9143,0.00029999999999996696,0.39068422
8,2024/01/30 17:14:46,conv2d/,0,4,2,0.9142,0.00019999999999997797,0.39083883
9,2024/01/30 17:14:47,conv2d/,0,1,3,0.9139,-9.999999999998899e-05,0.38540697
10,2024/01/30 17:14:49,conv2d/,0,2,3,0.9139,-9.999999999998899e-05,0.39029664
11,2024/01/30 17:14:51,conv2d/,0,4,3,0.9142,0.00019999999999997797,0.38696733
12,2024/01/30 17:14:52,conv2d/,0,1,4,0.9144,0.00039999999999995595,0.38804
13,2024/01/30 17:14:54,conv2d/,0,2,4,0.9136,-0.00040000000000006697,0.3871451
14,2024/01/30 17:14:56,conv2d/,0,4,4,0.9135,-0.000500000000000056,0.38739425
15,2024/01/30 17:14:57,conv2d/,0,1,5,0.912,-0.0020000000000000018,0.39491847
16,2024/01/30 17:14:59,conv2d/,0,2,5,0.9131,-0.0009000000000000119,0.38936764
17,2024/01/30 17:15:00,conv2d/,0,4,5,0.9139,-9.999999999998899e-05,0.37833488
18,2024/01/30 17:15:02,conv2d/,0,1,6,0.9124,-0.0016000000000000458,0.39758462
19,2024/01/30 17:15:04,conv2d/,0,2,6,0.9121,-0.0019000000000000128,0.37981167
20,2024/01/30 17:15:05,conv2d/,0,4,6,0.9123,-0.0017000000000000348,0.39348066
21,2024/01/30 17:15:07,conv2d/,0,1,7,0.9132,-0.0008000000000000229,0.38901284
22,2024/01/30 17:15:08,conv2d/,0,2,7,0.9117,-0.0023000000000000798,0.39269236
23,2024/01/30 17:15:10,conv2d/,0,4,7,0.9096,-0.0044000000000000705,0.3870992
24,2024/01/30 17:15:12,conv2d/,0,1,0,0.9145,0.0004999999999999449,0.38713688
25,2024/01/30 17:15:13,conv2d/,0,2,0,0.915,0.0010000000000000009,0.3893412
26,2024/01/30 17:15:15,conv2d/,0,4,0,0.9148,0.0007999999999999119,0.38997892
27,2024/01/30 17:15:17,conv2d/,0,1,1,0.9142,0.00019999999999997797,0.38953874
28,2024/01/30 17:15:18,conv2d/,0,2,1,0.9142,0.00019999999999997797,0.390552
29,2024/01/30 17:15:20,conv2d/,0,4,1,0.9141,9.999999999998899e-05,0.38936535
30,2024/01/30 17:15:21,conv2d/,0,1,2,0.9142,0.00019999999999997797,0.39047128
31,2024/01/30 17:15:23,conv2d/,0,2,2,0.9135,-0.000500000000000056,0.3917969
32,2024/01/30 17:15:25,conv2d/,0,4,2,0.9138,-0.000200000000000089,0.39200485
33,2024/01/30 17:15:26,conv2d/,0,1,3,0.9141,9.999999999998899e-05,0.3905606
34,2024/01/30 17:15:28,conv2d/,0,2,3,0.9131,-0.0009000000000000119,0.39210725
35,2024/01/30 17:15:30,conv2d/,0,4,3,0.9146,0.0005999999999999339,0.39195973
36,2024/01/30 17:15:31,conv2d/,0,1,4,0.9133,-0.0007000000000000339,0.39175087
37,2024/01/30 17:15:33,conv2d/,0,2,4,0.9144,0.00039999999999995595,0.38983324
38,2024/01/30 17:15:34,conv2d/,0,4,4,0.9129,-0.0010999999999999899,0.39231822
39,2024/01/30 17:15:36,conv2d/,0,1,5,0.9135,-0.000500000000000056,0.39175278
40,2024/01/30 17:15:38,conv2d/,0,2,5,0.9135,-0.000500000000000056,0.39069661
41,2024/01/30 17:15:39,conv2d/,0,4,5,0.9123,-0.0017000000000000348,0.38496545
42,2024/01/30 17:15:41,conv2d/,0,1,6,0.914,0.0,0.39117852
43,2024/01/30 17:15:43,conv2d/,0,2,6,0.9115,-0.0025000000000000577,0.39852563
44,2024/01/30 17:15:44,conv2d/,0,4,6,0.9096,-0.0044000000000000705,0.39470464
45,2024/01/30 17:15:46,conv2d/,0,1,7,0.9127,-0.0013000000000000789,0.39222467
46,2024/01/30 17:15:47,conv2d/,0,2,7,0.9124,-0.0016000000000000458,0.3852689
47,2024/01/30 17:15:49,conv2d/,0,4,7,0.9043,-0.009700000000000042,0.39686668
48,2024/01/30 17:15:51,conv2d/,0,1,0,0.9143,0.00029999999999996696,0.39052787
49,2024/01/30 17:15:52,conv2d/,0,2,0,0.914,0.0,0.38850468
50,2024/01/30 17:15:54,conv2d/,0,4,0,0.9138,-0.000200000000000089,0.3894542
51,2024/01/30 17:15:55,conv2d/,0,1,1,0.9148,0.0007999999999999119,0.39037406
52,2024/01/30 17:15:57,conv2d/,0,2,1,0.9141,9.999999999998899e-05,0.38851184
53,2024/01/30 17:15:59,conv2d/,0,4,1,0.9147,0.0006999999999999229,0.39181265
54,2024/01/30 17:16:00,conv2d/,0,1,2,0.9141,9.999999999998899e-05,0.38816425
55,2024/01/30 17:16:02,conv2d/,0,2,2,0.9142,0.00019999999999997797,0.3897278
56,2024/01/30 17:16:04,conv2d/,0,4,2,0.9143,0.00029999999999996696,0.39142054
57,2024/01/30 17:16:05,conv2d/,0,1,3,0.9141,9.999999999998899e-05,0.38935596
58,2024/01/30 17:16:07,conv2d/,0,2,3,0.9141,9.999999999998899e-05,0.39041585
59,2024/01/30 17:16:08,conv2d/,0,4,3,0.9143,0.00029999999999996696,0.39176562
60,2024/01/30 17:16:10,conv2d/,0,1,4,0.9139,-9.999999999998899e-05,0.3895435
61,2024/01/30 17:16:12,conv2d/,0,2,4,0.9135,-0.000500000000000056,0.3897123
62,2024/01/30 17:16:13,conv2d/,0,4,4,0.9133,-0.0007000000000000339,0.39050213
63,2024/01/30 17:16:15,conv2d/,0,1,5,0.9149,0.0009000000000000119,0.38533396
64,2024/01/30 17:16:16,conv2d/,0,2,5,0.914,0.0,0.38962257
65,2024/01/30 17:16:18,conv2d/,0,4,5,0.9127,-0.0013000000000000789,0.38634706
66,2024/01/30 17:16:20,conv2d/,0,1,6,0.9136,-0.00040000000000006697,0.37662295
67,2024/01/30 17:16:21,conv2d/,0,2,6,0.9099,-0.0040999999999999925,0.42066744
68,2024/01/30 17:16:23,conv2d/,0,4,6,0.9124,-0.0016000000000000458,0.37568137
69,2024/01/30 17:16:25,conv2d/,0,1,7,0.9119,-0.0020999999999999908,0.39553413
70,2024/01/30 17:16:26,conv2d/,0,2,7,0.9105,-0.0035000000000000586,0.38181555
71,2024/01/30 17:16:28,conv2d/,0,4,7,0.909,-0.0050000000000000044,0.39807907
72,2024/01/30 17:16:29,conv2d/,0,1,0,0.9146,0.0005999999999999339,0.3891422
73,2024/01/30 17:16:31,conv2d/,0,2,0,0.9143,0.00029999999999996696,0.3875066
74,2024/01/30 17:16:33,conv2d/,0,4,0,0.9133,-0.0007000000000000339,0.38877076
75,2024/01/30 17:16:34,conv2d/,0,1,1,0.914,0.0,0.39083302
76,2024/01/30 17:16:36,conv2d/,0,2,1,0.9143,0.00029999999999996696,0.3885163
77,2024/01/30 17:16:38,conv2d/,0,4,1,0.9145,0.0004999999999999449,0.3899129
78,2024/01/30 17:16:39,conv2d/,0,1,2,0.9135,-0.000500000000000056,0.38975662
79,2024/01/30 17:16:41,conv2d/,0,2,2,0.9144,0.00039999999999995595,0.38783312
80,2024/01/30 17:16:42,conv2d/,0,4,2,0.9141,9.999999999998899e-05,0.39072
81,2024/01/30 17:16:44,conv2d/,0,1,3,0.914,0.0,0.38862753
82,2024/01/30 17:16:46,conv2d/,0,2,3,0.9142,0.00019999999999997797,0.39109284
83,2024/01/30 17:16:47,conv2d/,0,4,3,0.914,0.0,0.38832006
84,2024/01/30 17:16:49,conv2d/,0,1,4,0.913,-0.0010000000000000009,0.39104378
85,2024/01/30 17:16:51,conv2d/,0,2,4,0.9141,9.999999999998899e-05,0.39004797
86,2024/01/30 17:16:52,conv2d/,0,4,4,0.9142,0.00019999999999997797,0.3909085
87,2024/01/30 17:16:54,conv2d/,0,1,5,0.9135,-0.000500000000000056,0.39233977
88,2024/01/30 17:16:55,conv2d/,0,2,5,0.9148,0.0007999999999999119,0.3836465
89,2024/01/30 17:16:57,conv2d/,0,4,5,0.9125,-0.0015000000000000568,0.38458416
90,2024/01/30 17:16:59,conv2d/,0,1,6,0.9104,-0.0036000000000000476,0.3885784
91,2024/01/30 17:17:00,conv2d/,0,2,6,0.912,-0.0020000000000000018,0.39714974
92,2024/01/30 17:17:02,conv2d/,0,4,6,0.9103,-0.0037000000000000366,0.3872021
93,2024/01/30 17:17:03,conv2d/,0,1,7,0.9132,-0.0008000000000000229,0.3929421
94,2024/01/30 17:17:05,conv2d/,0,2,7,0.9113,-0.0027000000000000357,0.38696456
95,2024/01/30 17:17:07,conv2d/,0,4,7,0.9035,-0.010500000000000065,0.3842059
96,2024/01/30 17:17:08,conv2d/,0,1,0,0.9145,0.0004999999999999449,0.3896748
97,2024/01/30 17:17:10,conv2d/,0,2,0,0.9144,0.00039999999999995595,0.38907206
98,2024/01/30 17:17:12,conv2d/,0,4,0,0.9144,0.00039999999999995595,0.39057618
99,2024/01/30 17:17:13,conv2d/,0,1,1,0.914,0.0,0.38971817
100,2024/01/30 17:17:15,conv2d/,0,2,1,0.9139,-9.999999999998899e-05,0.38565898
101,2024/01/30 17:17:16,conv2d/,0,4,1,0.9138,-0.000200000000000089,0.39001417
102,2024/01/30 17:17:18,conv2d/,0,1,2,0.9143,0.00029999999999996696,0.3907708
103,2024/01/30 17:17:20,conv2d/,0,2,2,0.9135,-0.000500000000000056,0.38837674
104,2024/01/30 17:17:21,conv2d/,0,4,2,0.914,0.0,0.38730943
105,2024/01/30 17:17:23,conv2d/,0,1,3,0.9135,-0.000500000000000056,0.39040107
106,2024/01/30 17:17:25,conv2d/,0,2,3,0.913,-0.0010000000000000009,0.38894713
107,2024/01/30 17:17:26,conv2d/,0,4,3,0.9139,-9.999999999998899e-05,0.39059332
108,2024/01/30 17:17:28,conv2d/,0,1,4,0.9141,9.999999999998899e-05,0.38555133
109,2024/01/30 17:17:29,conv2d/,0,2,4,0.9137,-0.000300000000000078,0.39014497
110,2024/01/30 17:17:31,conv2d/,0,4,4,0.9138,-0.000200000000000089,0.39207256
111,2024/01/30 17:17:33,conv2d/,0,1,5,0.9141,9.999999999998899e-05,0.39138523
112,2024/01/30 17:17:34,conv2d/,0,2,5,0.9137,-0.000300000000000078,0.3877914
113,2024/01/30 17:17:36,conv2d/,0,4,5,0.9134,-0.0006000000000000449,0.3876315
114,2024/01/30 17:17:38,conv2d/,0,1,6,0.914,0.0,0.38742295
115,2024/01/30 17:17:39,conv2d/,0,2,6,0.9126,-0.0014000000000000679,0.38892263
116,2024/01/30 17:17:41,conv2d/,0,4,6,0.9088,-0.005199999999999982,0.41020977
117,2024/01/30 17:17:42,conv2d/,0,1,7,0.911,-0.0030000000000000027,0.38163072
118,2024/01/30 17:17:44,conv2d/,0,2,7,0.9113,-0.0027000000000000357,0.41735926
119,2024/01/30 17:17:46,conv2d/,0,4,7,0.9106,-0.0034000000000000696,0.38466537
120,2024/01/30 17:17:47,conv2d/,0,1,0,0.9141,9.999999999998899e-05,0.3885108
121,2024/01/30 17:17:49,conv2d/,0,2,0,0.9139,-9.999999999998899e-05,0.38854238
122,2024/01/30 17:17:50,conv2d/,0,4,0,0.9139,-9.999999999998899e-05,0.39031044
123,2024/01/30 17:17:52,conv2d/,0,1,1,0.9141,9.999999999998899e-05,0.38973597
124,2024/01/30 17:17:54,conv2d/,0,2,1,0.9136,-0.00040000000000006697,0.38729605
125,2024/01/30 17:17:55,conv2d/,0,4,1,0.9143,0.00029999999999996696,0.39053783
126,2024/01/30 17:17:57,conv2d/,0,1,2,0.9145,0.0004999999999999449,0.38958058
127,2024/01/30 17:17:59,conv2d/,0,2,2,0.9145,0.0004999999999999449,0.39044473
128,2024/01/30 17:18:00,conv2d/,0,4,2,0.9133,-0.0007000000000000339,0.3893093
129,2024/01/30 17:18:02,conv2d/,0,1,3,0.9146,0.0005999999999999339,0.38849849
130,2024/01/30 17:18:03,conv2d/,0,2,3,0.9144,0.00039999999999995595,0.39179876
131,2024/01/30 17:18:05,conv2d/,0,4,3,0.9138,-0.000200000000000089,0.39090687
132,2024/01/30 17:18:07,conv2d/,0,1,4,0.9145,0.0004999999999999449,0.38678673
133,2024/01/30 17:18:08,conv2d/,0,2,4,0.9138,-0.000200000000000089,0.3879842
134,2024/01/30 17:18:10,conv2d/,0,4,4,0.9136,-0.00040000000000006697,0.39365467
135,2024/01/30 17:18:12,conv2d/,0,1,5,0.9136,-0.00040000000000006697,0.38499656
136,2024/01/30 17:18:13,conv2d/,0,2,5,0.9143,0.00029999999999996696,0.38910863
137,2024/01/30 17:18:15,conv2d/,0,4,5,0.9103,-0.0037000000000000366,0.40312925
138,2024/01/30 17:18:16,conv2d/,0,1,6,0.913,-0.0010000000000000009,0.38427648
139,2024/01/30 17:18:18,conv2d/,0,2,6,0.914,0.0,0.3889793
140,2024/01/30 17:18:20,conv2d/,0,4,6,0.9132,-0.0008000000000000229,0.3893291
141,2024/01/30 17:18:21,conv2d/,0,1,7,0.9125,-0.0015000000000000568,0.38655016
142,2024/01/30 17:18:23,conv2d/,0,2,7,0.9121,-0.0019000000000000128,0.37551993
143,2024/01/30 17:18:24,conv2d/,0,4,7,0.9048,-0.009199999999999986,0.37782377
144,2024/01/30 17:18:26,conv2d/,0,1,0,0.9138,-0.000200000000000089,0.39107773
145,2024/01/30 17:18:28,conv2d/,0,2,0,0.9139,-9.999999999998899e-05,0.39271542
146,2024/01/30 17:18:29,conv2d/,0,4,0,0.9147,0.0006999999999999229,0.38872492
147,2024/01/30 17:18:31,conv2d/,0,1,1,0.9137,-0.000300000000000078,0.39051312
148,2024/01/30 17:18:33,conv2d/,0,2,1,0.9142,0.00019999999999997797,0.3883638
149,2024/01/30 17:18:34,conv2d/,0,4,1,0.9145,0.0004999999999999449,0.3882003
150,2024/01/30 17:18:36,conv2d/,0,1,2,0.9135,-0.000500000000000056,0.38866884
151,2024/01/30 17:18:37,conv2d/,0,2,2,0.914,0.0,0.38974002
152,2024/01/30 17:18:39,conv2d/,0,4,2,0.9144,0.00039999999999995595,0.3896662
153,2024/01/30 17:18:41,conv2d/,0,1,3,0.914,0.0,0.39059708
154,2024/01/30 17:18:42,conv2d/,0,2,3,0.914,0.0,0.38605297
155,2024/01/30 17:18:44,conv2d/,0,4,3,0.9134,-0.0006000000000000449,0.38811627
156,2024/01/30 17:18:46,conv2d/,0,1,4,0.914,0.0,0.38871595
157,2024/01/30 17:18:47,conv2d/,0,2,4,0.9123,-0.0017000000000000348,0.38981855
158,2024/01/30 17:18:49,conv2d/,0,4,4,0.9135,-0.000500000000000056,0.38845158
159,2024/01/30 17:18:50,conv2d/,0,1,5,0.9117,-0.0023000000000000798,0.39468879
160,2024/01/30 17:18:52,conv2d/,0,2,5,0.9142,0.00019999999999997797,0.39113256
161,2024/01/30 17:18:54,conv2d/,0,4,5,0.9114,-0.0026000000000000467,0.38406405
162,2024/01/30 17:18:55,conv2d/,0,1,6,0.9135,-0.000500000000000056,0.38930225
163,2024/01/30 17:18:57,conv2d/,0,2,6,0.9126,-0.0014000000000000679,0.38995624
164,2024/01/30 17:18:58,conv2d/,0,4,6,0.91,-0.0040000000000000036,0.40121067
165,2024/01/30 17:19:00,conv2d/,0,1,7,0.9127,-0.0013000000000000789,0.3944349
166,2024/01/30 17:19:02,conv2d/,0,2,7,0.9035,-0.010500000000000065,0.41901898
167,2024/01/30 17:19:03,conv2d/,0,4,7,0.9111,-0.0029000000000000137,0.3930354
168,2024/01/30 17:19:05,conv2d/,0,1,0,0.9138,-0.000200000000000089,0.39024267
169,2024/01/30 17:19:07,conv2d/,0,2,0,0.9144,0.00039999999999995595,0.38773066
170,2024/01/30 17:19:08,conv2d/,0,4,0,0.9143,0.00029999999999996696,0.3877682
171,2024/01/30 17:19:10,conv2d/,0,1,1,0.9138,-0.000200000000000089,0.38909647
172,2024/01/30 17:19:11,conv2d/,0,2,1,0.9145,0.0004999999999999449,0.3895917
173,2024/01/30 17:19:13,conv2d/,0,4,1,0.9139,-9.999999999998899e-05,0.38616586
174,2024/01/30 17:19:15,conv2d/,0,1,2,0.9132,-0.0008000000000000229,0.38860232
175,2024/01/30 17:19:16,conv2d/,0,2,2,0.9144,0.00039999999999995595,0.38867587
176,2024/01/30 17:19:18,conv2d/,0,4,2,0.9142,0.00019999999999997797,0.3879888
177,2024/01/30 17:19:20,conv2d/,0,1,3,0.9138,-0.000200000000000089,0.38952658
178,2024/01/30 17:19:21,conv2d/,0,2,3,0.9146,0.0005999999999999339,0.38782793
179,2024/01/30 17:19:23,conv2d/,0,4,3,0.9146,0.0005999999999999339,0.39338523
180,2024/01/30 17:19:24,conv2d/,0,1,4,0.9139,-9.999999999998899e-05,0.38836232
181,2024/01/30 17:19:26,conv2d/,0,2,4,0.9141,9.999999999998899e-05,0.39055905
182,2024/01/30 17:19:28,conv2d/,0,4,4,0.9139,-9.999999999998899e-05,0.3899422
183,2024/01/30 17:19:29,conv2d/,0,1,5,0.9151,0.0010999999999999899,0.38896906
184,2024/01/30 17:19:31,conv2d/,0,2,5,0.9142,0.00019999999999997797,0.3924948
185,2024/01/30 17:19:32,conv2d/,0,4,5,0.9138,-0.000200000000000089,0.39324677
186,2024/01/30 17:19:34,conv2d/,0,1,6,0.9133,-0.0007000000000000339,0.39023685
187,2024/01/30 17:19:36,conv2d/,0,2,6,0.9102,-0.0038000000000000256,0.4044303
188,2024/01/30 17:19:37,conv2d/,0,4,6,0.9103,-0.0037000000000000366,0.40150625
189,2024/01/30 17:19:39,conv2d/,0,1,7,0.914,0.0,0.39591393
190,2024/01/30 17:19:41,conv2d/,0,2,7,0.911,-0.0030000000000000027,0.3949934
191,2024/01/30 17:19:42,conv2d/,0,4,7,0.9116,-0.0024000000000000687,0.38698268
192,2024/01/30 17:19:44,conv2d/,0,1,0,0.9138,-0.000200000000000089,0.38854587
193,2024/01/30 17:19:45,conv2d/,0,2,0,0.9141,9.999999999998899e-05,0.39139017
194,2024/01/30 17:19:47,conv2d/,0,4,0,0.914,0.0,0.39173016
195,2024/01/30 17:19:49,conv2d/,0,1,1,0.9138,-0.000200000000000089,0.38923234
196,2024/01/30 17:19:50,conv2d/,0,2,1,0.9138,-0.000200000000000089,0.38778436
197,2024/01/30 17:19:52,conv2d/,0,4,1,0.914,0.0,0.38994724
198,2024/01/30 17:19:53,conv2d/,0,1,2,0.9148,0.0007999999999999119,0.39072558
199,2024/01/30 17:19:55,conv2d/,0,2,2,0.9139,-9.999999999998899e-05,0.39001694
200,2024/01/30 17:19:57,conv2d/,0,4,2,0.9145,0.0004999999999999449,0.38740656
201,2024/01/30 17:19:58,conv2d/,0,1,3,0.9135,-0.000500000000000056,0.38861328
202,2024/01/30 17:20:00,conv2d/,0,2,3,0.9141,9.999999999998899e-05,0.39372167
203,2024/01/30 17:20:02,conv2d/,0,4,3,0.914,0.0,0.38833883
204,2024/01/30 17:20:03,conv2d/,0,1,4,0.9135,-0.000500000000000056,0.3918337
205,2024/01/30 17:20:05,conv2d/,0,2,4,0.9142,0.00019999999999997797,0.38884306
206,2024/01/30 17:20:06,conv2d/,0,4,4,0.9138,-0.000200000000000089,0.3880321
207,2024/01/30 17:20:08,conv2d/,0,1,5,0.9138,-0.000200000000000089,0.38938302
208,2024/01/30 17:20:10,conv2d/,0,2,5,0.9121,-0.0019000000000000128,0.3905434
209,2024/01/30 17:20:11,conv2d/,0,4,5,0.9133,-0.0007000000000000339,0.3946714
210,2024/01/30 17:20:13,conv2d/,0,1,6,0.9124,-0.0016000000000000458,0.39543948
211,2024/01/30 17:20:15,conv2d/,0,2,6,0.9129,-0.0010999999999999899,0.3876177
212,2024/01/30 17:20:16,conv2d/,0,4,6,0.9054,-0.008600000000000052,0.4291736
213,2024/01/30 17:20:18,conv2d/,0,1,7,0.9115,-0.0025000000000000577,0.38863367
214,2024/01/30 17:20:19,conv2d/,0,2,7,0.9116,-0.0024000000000000687,0.37758356
215,2024/01/30 17:20:21,conv2d/,0,4,7,0.9118,-0.0021999999999999797,0.4105731
216,2024/01/30 17:20:23,conv2d/,0,1,0,0.9137,-0.000300000000000078,0.39107203
217,2024/01/30 17:20:24,conv2d/,0,2,0,0.9137,-0.000300000000000078,0.38882175
218,2024/01/30 17:20:26,conv2d/,0,4,0,0.914,0.0,0.38942832
219,2024/01/30 17:20:28,conv2d/,0,1,1,0.9143,0.00029999999999996696,0.3904052
220,2024/01/30 17:20:29,conv2d/,0,2,1,0.9135,-0.000500000000000056,0.3896539
221,2024/01/30 17:20:31,conv2d/,0,4,1,0.9135,-0.000500000000000056,0.38839012
222,2024/01/30 17:20:32,conv2d/,0,1,2,0.9133,-0.0007000000000000339,0.38943604
223,2024/01/30 17:20:34,conv2d/,0,2,2,0.914,0.0,0.38850123
224,2024/01/30 17:20:36,conv2d/,0,4,2,0.9148,0.0007999999999999119,0.3894044
225,2024/01/30 17:20:37,conv2d/,0,1,3,0.9133,-0.0007000000000000339,0.38842052
226,2024/01/30 17:20:39,conv2d/,0,2,3,0.9148,0.0007999999999999119,0.38812172
227,2024/01/30 17:20:41,conv2d/,0,4,3,0.9135,-0.000500000000000056,0.3860108
228,2024/01/30 17:20:42,conv2d/,0,1,4,0.9141,9.999999999998899e-05,0.38575205
229,2024/01/30 17:20:44,conv2d/,0,2,4,0.9144,0.00039999999999995595,0.3871915
230,2024/01/30 17:20:45,conv2d/,0,4,4,0.9145,0.0004999999999999449,0.39394945
231,2024/01/30 17:20:47,conv2d/,0,1,5,0.9133,-0.0007000000000000339,0.3903192
232,2024/01/30 17:20:49,conv2d/,0,2,5,0.9115,-0.0025000000000000577,0.39530218
233,2024/01/30 17:20:50,conv2d/,0,4,5,0.9127,-0.0013000000000000789,0.38004822
234,2024/01/30 17:20:52,conv2d/,0,1,6,0.9123,-0.0017000000000000348,0.39111617
235,2024/01/30 17:20:54,conv2d/,0,2,6,0.914,0.0,0.38826203
236,2024/01/30 17:20:55,conv2d/,0,4,6,0.9058,-0.008199999999999985,0.4181703
237,2024/01/30 17:20:57,conv2d/,0,1,7,0.9066,-0.007400000000000073,0.3842223
238,2024/01/30 17:20:58,conv2d/,0,2,7,0.9131,-0.0009000000000000119,0.3781574
239,2024/01/30 17:21:00,conv2d/,0,4,7,0.911,-0.0030000000000000027,0.40578696
240,2024/01/30 17:21:02,conv2d_1/,1,1,0,0.9141,9.999999999998899e-05,0.38952062
241,2024/01/30 17:21:03,conv2d_1/,1,2,0,0.9139,-9.999999999998899e-05,0.38960865
242,2024/01/30 17:21:05,conv2d_1/,1,4,0,0.9139,-9.999999999998899e-05,0.3896729
243,2024/01/30 17:21:07,conv2d_1/,1,1,1,0.914,0.0,0.38970062
244,2024/01/30 17:21:08,conv2d_1/,1,2,1,0.914,0.0,0.38961723
245,2024/01/30 17:21:10,conv2d_1/,1,4,1,0.914,0.0,0.3895984
246,2024/01/30 17:21:11,conv2d_1/,1,1,2,0.9139,-9.999999999998899e-05,0.3896298
247,2024/01/30 17:21:13,conv2d_1/,1,2,2,0.9143,0.00029999999999996696,0.3905569
248,2024/01/30 17:21:15,conv2d_1/,1,4,2,0.9141,9.999999999998899e-05,0.3897051
249,2024/01/30 17:21:17,conv2d_1/,1,1,3,0.9142,0.00019999999999997797,0.39077374
250,2024/01/30 17:21:18,conv2d_1/,1,2,3,0.9139,-9.999999999998899e-05,0.39073065
251,2024/01/30 17:21:20,conv2d_1/,1,4,3,0.914,0.0,0.38944477
252,2024/01/30 17:21:21,conv2d_1/,1,1,4,0.9144,0.00039999999999995595,0.3901477
253,2024/01/30 17:21:23,conv2d_1/,1,2,4,0.9137,-0.000300000000000078,0.3879546
254,2024/01/30 17:21:25,conv2d_1/,1,4,4,0.9138,-0.000200000000000089,0.390472
255,2024/01/30 17:21:26,conv2d_1/,1,1,5,0.9141,9.999999999998899e-05,0.3898202
256,2024/01/30 17:21:28,conv2d_1/,1,2,5,0.9138,-0.000200000000000089,0.39019132
257,2024/01/30 17:21:29,conv2d_1/,1,4,5,0.9138,-0.000200000000000089,0.3906635
258,2024/01/30 17:21:31,conv2d_1/,1,1,6,0.9139,-9.999999999998899e-05,0.38974345
